Period  Prob
       0.1 3.4911444191576626e-05
0.10106744400997844 3.6291684890944057e-05
0.10214628238710126 3.771829249079739e-05
0.10323663675985803 3.919246294587879e-05
0.10433863005505432 4.0715408204114003e-05
0.10545238651167059 4.228835581331924e-05
0.10657803169486872 4.391254849822544e-05
0.10771569251014852 4.558924370732854e-05
0.10886549721765489 4.731971312910239e-05
0.11002757544663798 4.9105242177142847e-05
0.11120205821006762 5.0947129443843263e-05
0.11238907791940372 5.284668612223595e-05
0.11358876839952439 5.480523539566947e-05
0.1148012649038134 5.682411179503119e-05
0.11602670412940866 5.89046605232627e-05
0.11726522423261343 6.104823674695738e-05
0.11851696484447224 6.325620485487341e-05
0.1197820670865128 6.552993768323973e-05
0.12106067358665613 6.787081570777797e-05
0.12235292849529644 7.028022620241492e-05
0.12365897750155268 7.275956236470621e-05
0.12497896784969359 7.531022240804583e-05
0.126313048355738 7.793360862078756e-05
0.1276613694242325 8.063112639246092e-05
0.12902408306520793 8.340418320731659e-05
0.1304013429113171 8.625418760549663e-05
0.1317933042351554 8.918254811218433e-05
0.13320012396676623 9.21906721351399e-05
0.1346219607113333 9.527996483110228e-05
0.13605897476706197 9.845182794158612e-05
0.13751132814325104 0.00010170765859867415
0.13897918457855796 0.0001050488481014655
0.1404627095594587 0.00010847678066390385
0.14196207033890454 0.00011199283213477674
0.14347743595517853 0.00011559836869074151
0.14500897725095274 0.00011929474550329691
0.14655686689254901 0.00012308330538069167
0.1481212793894056 0.00012696537738581882
0.14970239111375125 0.0001309422754312201
0.15130038032048945 0.00013501529685238278
0.15291542716729511 0.0001391857209605842
0.15454771373492535 0.00014345480757659997
0.15619742404774742 0.00014782379554665882
0.15786474409448575 0.00015229390124209336
0.15954986184919012 0.0001568663170441949
0.1612529672924282 0.00016154220981585139
0.1629742524327037 0.0001663227193615993
0.16471391132810373 0.0001712089568777899
0.16647214010817676 0.0001762020033946252
0.1682491369960444 0.00018130290821187495
0.17004510233074913 0.0001865126873301492
0.1718602385898404 0.00019183232187964535
0.1736947504122023 0.0001972627565483507
0.17554884462112436 0.0002028048980117255
0.1774227302476189 0.00020845961336594083
0.17931661855398728 0.00021422772856679342
0.1812307230576377 0.00022011002687646045
0.18316525955515706 0.00022610724732029816
0.18512044614664006 0.00023222008315592694
0.1870965032602777 0.00023844918035687885
0.18909365367720865 0.00024479513611311526
0.19111212255663537 0.0002512584973507525
0.19315213746120882 0.0002578397592733556
0.19521392838268387 0.000264539363927184
0.1972977277678484 0.00027135769879279014
0.19940377054472988 0.000278295095405386
0.20153229414908072 0.0002853518280064067
0.20368353855114726 0.00029252811222869787
0.2058577462827236 0.00029982410381776663
0.20805516246449512 0.00030723989739153196
0.2102760348336733 0.00031477552524099625
0.2125206137719255 0.00032243095617426413
0.21478915233360332 0.0003302060944063069
0.21708190627427182 0.0003381007784968656
0.21939913407954353 0.00034611478033884884
0.22174109699422018 0.00035424780419957106
0.22410805905174547 0.0003624994858171257
0.22650028710397224 0.0003708693915541718
0.22891805085124756 0.0003793570176113568
0.23136162287281858 0.00038796178930255976
0.2338312786575634 0.0003966830603940907
0.2363272966350496 0.0004055201125099248
0.2388499582069244 0.0004144721546049914
0.2413995477786402 0.0004235383225084805
0.24397635279151833 0.000432717678539054
0.24658066375515525 0.0004420092111937856
0.24921277428017477 0.00045141183491257043
0.25187298111132955 0.000460924389919671
0.2545615841609566 0.0004705456421439821
0.2572788865427889 0.000480274283219502
0.2600251946061291 0.0004901089305674173
0.262800817970387 0.0005000481275611018
0.2656060695599863 0.0005100903437752397
0.2684412656396435 0.000520233975320175
0.27130672585002413 0.0005304773452624856
0.27420277324377884 0.000540818704132668
0.2771297343219643 0.000551256230520714
0.2800879390708533 0.0005617880317602368
0.28307772099913714 0.0005724121447016877
0.2860994171755259 0.0005831265365750919
0.2891533682667493 0.0005939291059426009
0.29223991857596365 0.0006048176837410298
0.2953594160815686 0.0006157900344144438
0.2985122124764386 0.0006268438571366925
0.3016986632075725 0.0006379767871237028
0.3049191275161668 0.000649186397035169
0.30817396847811657 0.0006604701984651844
0.31146355304494905 0.000671825643521189
0.3147882520851934 0.0006832501264905064
0.3181484404261926 0.0006947409855935833
0.3215444968963618 0.0007062955048229292
0.32497680436789733 0.0007179109158666095
0.3284457497999418 0.0007295844001150033
0.33195172428221 0.0007413130907494348
0.3354951230790806 0.0007530940749111123
0.33907634567415806 0.0007649243959487155
0.3426957958153107 0.0007768010557428079
0.34635388156018904 0.0007887210171051592
0.35005101532223115 0.0008006812062509
0.353787613917157 0.0008126785153413262
0.35756409860996136 0.0008247098050950546
0.36138089516240673 0.0008367719074650815
0.3652384338810243 0.0008488616283792184
0.36913714966562644 0.000860975750541231
0.3730774820583372 0.000873111036289914
0.3770598752931473 0.0008852642305132263
0.38108477834599624 0.0008974320636144959
0.38515264498539015 0.0009096112545276174
0.3892639338235602 0.0009217985137780629
0.3934191083681661 0.0009339905465864275
0.3976186370745528 0.0009461840560111581
0.40186299339856313 0.0009583757461270157
0.406152655849916 0.0009705623252357571
0.41048810804615427 0.0009827405091054377
0.4148698387671668 0.0009949070242346685
0.41929834201029414 0.0010070586111381066
0.4237741170460219 0.0010191920276493936
0.4282976684742686 0.001031304052237697
0.4328695062812746 0.0010433914873339814
0.43749014589709734 0.0010554511626630666
0.4421601082537217 0.0010674799385775265
0.4468799198437902 0.0010794747093894217
0.4516501127799592 0.001091432406695857
0.45647122485488983 0.0011033500026943175
0.46134379960187855 0.0011152245134837418
0.4662683863561356 0.0011270530023472724
0.4712455403167174 0.0011388325830126256
0.4762758226091187 0.00115056042288602
0.48135980034853526 0.0011622337462556423
0.48649804670379987 0.0011738498374606005
0.49169114096200167 0.0011854060440213685
0.4969396685937953 0.0011968997797277689
0.5022442213194063 0.0012083285276805109
0.5076053971753431 0.0012196898432824358
0.5130238005818187 0.001230981357175554
0.5185000424108931 0.0012422007781201358
0.5240347400553438 0.0012533458958120505
0.5296285174982704 0.001264414583634708
0.5352820053834435 0.0012754048013419647
0.5409958410864016 0.0012863145976684546
0.5467706687863108 0.0012971421128638804
0.5526071395385892 0.0013078855811478783
0.5585059113483072 0.0013185433330821447
0.5644676492443702 0.0013291137978566423
0.5704930253544953 0.0013395955054867556
0.5765827189809865 0.0013499870889183883
0.5827374166773199 0.0013602872860381174
0.5889578123255452 0.0013704949415855564
0.5952446072145141 0.001380609008965314
0.6015985101189452 0.0013906285519559138
0.6080202373793293 0.0014005527463132588
0.6145105129826918 0.0014103808812663083
0.6210700686442132 0.0014201123609027476
0.6276996438897247 0.0014297467054426047
0.6343999861390817 0.001439283552397835
0.6411718507904274 0.0014487226576160837
0.6480160013053576 0.0014580638962069447
0.6549332092949934 0.0014673072633491684
0.6619242546069724 0.0014764528749774198
0.6689899254133691 0.0014855009683473225
0.6761310182995531 0.00149445190247767
0.6833483383539979 0.0015033061584688206
0.690642699259045 0.001512064339696437
0.698014923382639 0.0015207271718798829
0.7054658418710426 0.0015292955030247247
0.7129962947425389 0.0015377703032389218
0.7206071309821364 0.0015461526644224648
0.7282992086372828 0.0015544437998303254
0.7360733949146017 0.0015626450435087384
0.7439305662776624 0.0015707578496050164
0.7518716085457922 0.0015787837915511535
0.7598974169939428 0.0015867245611217193
0.7680088964536255 0.0015945819673665962
0.776206961414921 0.00160235793541931
0.7844925361295804 0.0016100545051817917
0.7928665547152237 0.0016176738298866007
0.8013299612606535 0.0016252181745377114
0.8098837099322929 0.0016326899142311395
0.8185287650817562 0.0016400915323567893
0.8272661013545721 0.0016474256186830441
0.8360967038000636 0.0016546948673257327
0.8450215679824044 0.0016619020746032303
0.8540417000928585 0.0016690501367795747
0.8631581170632178 0.001676142047697587
0.8723718466804518 0.0016831808963040896
0.8816839277025804 0.0016901698640694515
0.8910954099757843 0.0016971122223037659
0.9006073545527638 0.0017040113293720735
0.9102208338123625 0.001710870627811151
0.9199369315804681 0.0017176936413504894
0.9297567432522035 0.0017244839718401409
0.9396813759154197 0.0017312452960882296
0.9497119484755118 0.00173798136261102
0.959849591781563 0.001744695988298451
0.9700954487538378 0.0017513930549982145
0.9804506745126343 0.0017580765060214265
0.9909164365085124 0.0017647503425730995
1.001493914653914 0.0017714186201106172
1.0121843014561862 0.0017780854446335108
1.0229888021520224 0.0017847549689078948
1.0339086348433442 0.001791431388628926
1.0449450306346293 0.001798118938524767
1.056099233771706 0.0018048218884055129
1.0673725017820301 0.0018115445391606244
1.0787661056164595 0.0018182912187084148
1.09028132979254 0.0018250662779011942
1.1019194725393238 0.001831874086389691
1.1136818459437312 0.0018387190284503746
1.1255697760984742 0.001845605498779377
1.137584603251565 0.001852537898256652
1.1497276819574114 0.0018595206296840813
1.1620003812295296 0.0018665580935012319
1.1744040846948909 0.0018736546834824449
1.186940190749908 0.0018808147824189692
1.1996101127180945 0.0018880427577898514
1.2124152790094 0.0018953429574252404
1.2253571332812492 0.0019027197051658174
1.2384371346013032 0.001910177296522025
1.2516567576119535 0.0019177199943367102
1.2650174926965725 0.0019253520244548643
1.2785208461475415 0.0019330775714040292
1.292168340336069 0.0019409007740889758
1.305961513883824 0.0019488257215042146
1.3199019218364008 0.0019568564484678443
1.3339911358386336 0.0019649969313802586
1.3482307443117865 0.0019732510840111293
1.3626223526326309 0.0019816227533181368
1.3771675833144352 0.001990115715300762
1.3918680761898892 0.0019987336708925207
1.4067254885959801 0.0020074802418949193
1.4217414955608378 0.002016358966956344
1.4369177899925805 0.0020253732975991224
1.452256082870171 0.0020345265942978523
1.4677581034363152 0.0020438221226121342
1.48342559939242 0.0020532630493767055
1.499260337095621 0.002062852438951971
1.5152641017579307 0.0020725932495378593
1.5314386976474994 0.002082488329553871
1.5477859482920284 0.0020925404140881244
1.5643076966843605 0.002102752121418139
1.5810058054902494 0.002113125949606065
1.5978821572583664 0.002123664273170983
1.6149386546325357 0.002134369339840814
1.6321772205662362 0.0021452432673863923
1.649599798539403 0.0021562880405400896
1.667208352777528 0.002167505508001416
1.685004868473112 0.002178897379531881
1.7029913520094742 0.0021904652231413886
1.72116983118695 0.0022022104623683303
1.7395423554515101 0.002214134373655534
1.758110996125816 0.002226238083824097
1.7768778466427333 0.0022385225676471252
1.795845022781355 0.0022509886455253066
1.8150146629055304 0.0022636369812661767
1.8343889282049446 0.0022764680799689067
1.853970002938777 0.0022894822860163424
1.873760094681944 0.002302679781175985
1.8937614345739926 0.0023160605828115304
1.9139762775706353 0.0023296245422065325
1.9344069026979702 0.0023433713430016812
1.9550556133094292 0.0023573004997471184
1.9759247373454478 0.0023714113565712113
1.9970166275959238 0.0023857030859670354
2.018333661965471 0.0024001746876978662
2.039878243741499 0.0024148249878228607
2.0616528018651707 0.002429652637844051
2.083659791205234 0.0024446561139757563
2.1059016928347836 0.002459833716537361
2.1283810143109827 0.0024751835694704987
2.1511002899577627 0.0024907036199814775
2.174062081151545 0.0025063916383097993
2.1972689766100113 0.002522245217623557
2.220723592683949 0.0025382617740424118
2.244428573652232 0.002554438546788819
2.268386592019927 0.0025707725984680883
2.292600348819598 0.002587260815477841
2.317072573915817 0.002603899908547296
2.3418060263129346 0.0026206864134068137
2.3668034944661263 0.0026376166915880873
2.3920677965957653 0.0026546869313552024
2.4176017810051498 0.002671893148766857
2.443408326401621 0.0026892311888698176
2.469490342221111 0.0027066967270238124
2.495850768956146 0.002724285270357771
2.522492578487368 0.002741992159357479
2.549418774418582 0.0027598125695844408
2.5766323924153784 0.0027777415135258367
2.6041365005473818 0.0027957738425752597
2.631934199634137 0.002813904249143983
2.660028623594704 0.002832127268902259
2.688422939800979 0.002850437283150225
2.7171203494347704 0.002868828521317863
2.746124087848717 0.002887295063593305
2.775437424931033 0.0029058308436788363
2.8050636654741576 0.0029244296516737203
2.8350061495473446 0.0029430851370829837
2.865268252873208 0.0029617908119511467
2.8958533872083168 0.002980540054119845
2.926765000727831 0.0029993261106081234
2.9580065784142455 0.003018142101114186
2.989581642450295 0.0030369810216371736
3.0214937526160455 0.003055835748217539
3.053746506690218 0.0030746990407944466
3.08634354085581 0.0030935635471784385
3.119288530110032 0.00311242180713773
3.1525851886786342 0.003131266256596069
3.186237270434653 0.0031500892319402925
3.2202485693216083 0.003168882974435344
3.254622919781248 0.0031876396347446084
3.2893641971858383 0.003206351277553151
3.324476318275072 0.003225009886291401
3.3599632415976526 0.0032436073679567084
3.3958289679575637 0.0032621355580300325
3.4320775408651394 0.003280586225484905
3.4687130469929213 0.0032989510778857986
3.5057396166363857 0.0033172217665726777
3.543161424179612 0.003335389891928652
3.580982688565884 0.0033534470087272735
3.619207673773345 0.0033713846315561163
3.6578406892957203 0.003389194240312988
3.6968860906281593 0.0034068672857710514
3.7363482797582956 0.00342439519520906
3.77623170566251 0.003441769378102695
3.8165408648075108 0.0034589812318729114
3.8572803016572776 0.003476022147687117
3.898454609185394 0.0034928835163088303
